transaction_id,account_id,merchant_name,merchant_id,timestamp,transaction_description,category,amount,currency,predicted_category,confidence,correct
MARC02650,ACC0000001,Taller mecànic,MRC_RPR_001,2023-11-22 20:11:00,TALLER MECANICA YE3L BCN,Transportation,319.73,EUR,Transportation,1.0,True
MARC02651,ACC0000001,Cepsa,MRC_GAS_002,2023-11-23 10:07:00,CEPSA 2667 ES,Transportation,15.31,EUR,Transportation,1.0,True
MARC02652,ACC0000001,Local restaurant,MRC_RST_006,2023-11-24 14:05:00,RESTAURANTE WKEFG BCN,Food & Dining,37.15,EUR,Food & Dining,1.0,True
MARC02653,ACC0000001,Glovo,MRC_DLV_001,2023-11-24 20:48:00,GLOVO *ORDER OY7GBE,Food & Dining,22.12,EUR,Food & Dining,1.0,True
MARC02654,ACC0000001,Local bar,MRC_BAR_003,2023-11-24 21:21:00,BAR ME8C BCN,Food & Dining,30.02,EUR,Food & Dining,0.9988,True
MARC02655,ACC0000001,El Born Bar,MRC_BAR_002,2023-11-25 12:07:00,EL BORN BAR BCN,Food & Dining,8.55,EUR,Food & Dining,0.9975,True
MARC02656,ACC0000001,Mercadona,MRC_GRC_001,2023-11-25 16:05:00,MERCADONA 02036,Food & Dining,26.29,EUR,Food & Dining,1.0,True
MARC02657,ACC0000001,Local bar,MRC_BAR_003,2023-11-26 10:39:00,CERVECERIA GBL3 BCN,Food & Dining,19.62,EUR,Food & Dining,1.0,True
MARC02658,ACC0000001,Cerveceria Catalana,MRC_RST_002,2023-11-26 18:03:00,CERVECERIA CATALANA BCN,Food & Dining,50.24,EUR,Food & Dining,0.9974,True
MARC02659,ACC0000001,BSM Parking,MRC_PRK_002,2023-11-27 11:05:00,BSM PARKING BCN 0DD3,Transportation,14.43,EUR,Transportation,1.0,True
MARC02660,ACC0000001,Cepsa,MRC_GAS_002,2023-11-27 11:53:00,CEPSA 7980 ES,Transportation,79.24,EUR,Transportation,1.0,True
MARC02661,ACC0000001,Farmàcia,MRC_MED_001,2023-11-27 21:23:00,FARMACIA HM0B BCN,Healthcare & Medical,20.17,EUR,Healthcare & Medical,1.0,True
MARC02662,ACC0000001,Employer,MRC_INC_001,2023-11-28 02:56:00,NOMINA BANCO FERRER SA 202311,Income,5000.0,EUR,Income,0.9982,True
MARC02663,ACC0000001,Bon Preu,MRC_GRC_004,2023-11-28 12:48:00,BON PREU 4933 BCN,Food & Dining,55.85,EUR,Food & Dining,1.0,True
MARC02664,ACC0000001,Mikkeller Barcelona,MRC_BAR_001,2023-11-28 13:10:00,MIKKELLER BARCELONA,Food & Dining,24.9,EUR,Food & Dining,0.4847,True
MARC02665,ACC0000001,Local bar,MRC_BAR_003,2023-11-28 18:10:00,BAR I69Z BCN,Food & Dining,10.04,EUR,Food & Dining,0.9986,True
MARC02666,ACC0000001,El Nacional,MRC_RST_001,2023-11-29 14:59:00,EL NACIONAL BARCELONA,Food & Dining,47.19,EUR,Healthcare & Medical,0.9197,False
MARC02667,ACC0000001,Mikkeller Barcelona,MRC_BAR_001,2023-11-29 20:11:00,MIKKELLER BARCELONA,Food & Dining,17.68,EUR,Food & Dining,0.4847,True
MARC02668,ACC0000001,SABA Parking,MRC_PRK_001,2023-11-30 18:20:00,SABA PARKING JSU9 BCN,Transportation,5.24,EUR,Transportation,1.0,True
MARC02669,ACC0000001,Landlord,MRC_RNT_001,2023-12-01 04:57:00,TRANSFERENCIA ALQUILER REF606625,Financial Services,2000.0,EUR,Financial Services,0.9999,True
MARC02670,ACC0000001,Local restaurant,MRC_RST_006,2023-12-02 09:43:00,RESTAURANTE SBAKF BCN,Food & Dining,46.45,EUR,Food & Dining,1.0,True
MARC02671,ACC0000001,SABA Parking,MRC_PRK_001,2023-12-02 10:49:00,SABA PARKING GCSL BCN,Transportation,18.32,EUR,Transportation,1.0,True
MARC02672,ACC0000001,Glovo,MRC_DLV_001,2023-12-02 21:09:00,GLOVO *ORDER IWSPE8,Food & Dining,33.53,EUR,Food & Dining,1.0,True
MARC02673,ACC0000001,Local restaurant,MRC_RST_006,2023-12-02 21:36:00,CAFETERIA TBYG BCN,Food & Dining,43.56,EUR,Food & Dining,0.9999,True
MARC02674,ACC0000001,Orange Internet,MRC_UTL_002,2023-12-03 00:22:00,ORANGE ES 5LK0PS,Utilities & Services,29.99,EUR,Utilities & Services,0.9999,True
MARC02675,ACC0000001,EasyJet,MRC_AIR_003,2023-12-03 20:02:00,EASYJET NWCY33,Transportation,185.27,EUR,Transportation,1.0,True
MARC02676,ACC0000001,Mango,MRC_SHP_002,2023-12-04 08:58:00,MANGO 2645 BCN,Shopping & Retail,103.81,EUR,Shopping & Retail,1.0,True
MARC02677,ACC0000001,Movistar,MRC_UTL_001,2023-12-05 00:22:00,MOVISTAR ES SIG6E7,Utilities & Services,39.99,EUR,Utilities & Services,1.0,True
MARC02678,ACC0000001,Netflix,MRC_SUB_001,2023-12-05 01:19:00,NETFLIX.COM,Entertainment & Recreation,17.99,EUR,Entertainment & Recreation,1.0,True
MARC02679,ACC0000001,Caprabo,MRC_GRC_003,2023-12-05 23:37:00,CAPRABO 8182 BCN,Food & Dining,56.69,EUR,Food & Dining,1.0,True
MARC02680,ACC0000001,Cepsa,MRC_GAS_002,2023-12-06 12:35:00,CEPSA 8270 ES,Transportation,11.0,EUR,Transportation,1.0,True
MARC02681,ACC0000001,Amazon ES,MRC_SHP_005,2023-12-07 12:54:00,AMZN MKTP ES*06BFFMA3,Shopping & Retail,59.65,EUR,Shopping & Retail,1.0,True
MARC02682,ACC0000001,BSM Parking,MRC_PRK_002,2023-12-07 15:43:00,BSM PARKING BCN 4BG7,Transportation,6.76,EUR,Transportation,1.0,True
MARC02683,ACC0000001,Zara,MRC_SHP_001,2023-12-07 23:31:00,ZARA 7444 BCN,Shopping & Retail,87.89,EUR,Shopping & Retail,1.0,True
MARC02684,ACC0000001,Spotify,MRC_SUB_002,2023-12-08 05:59:00,SPOTIFY ES LXSK49,Entertainment & Recreation,9.99,EUR,Entertainment & Recreation,1.0,True
MARC02685,ACC0000001,Airbnb,MRC_HTL_002,2023-12-09 20:12:00,AIRBNB *DMBZTI,Transportation,904.7,EUR,Transportation,0.9999,True
MARC02686,ACC0000001,Disney+,MRC_SUB_003,2023-12-10 04:57:00,DISNEY PLUS*,Entertainment & Recreation,8.99,EUR,Entertainment & Recreation,1.0,True
MARC02687,ACC0000001,Fnac,MRC_GFT_004,2023-12-11 22:46:00,FNAC ES 6744,Shopping & Retail,43.75,EUR,Shopping & Retail,0.9999,True
MARC02688,ACC0000001,HBO Max,MRC_SUB_004,2023-12-12 00:31:00,MAX *SUBSCRIPTION EN0FGW,Entertainment & Recreation,8.99,EUR,Entertainment & Recreation,1.0,True
MARC02689,ACC0000001,Cepsa,MRC_GAS_002,2023-12-13 10:47:00,CEPSA 9154 ES,Transportation,9.84,EUR,Transportation,1.0,True
MARC02690,ACC0000001,Bon Preu,MRC_GRC_004,2023-12-13 18:32:00,BON PREU 4031 BCN,Food & Dining,80.33,EUR,Food & Dining,1.0,True
MARC02691,ACC0000001,Amazon Prime,MRC_SUB_005,2023-12-15 00:38:00,AMAZON PRIME*,Entertainment & Recreation,4.99,EUR,Entertainment & Recreation,1.0,True
MARC02692,ACC0000001,DiR Gym,MRC_GYM_001,2023-12-15 01:18:00,GIMNASIO DIR 1248 BCN,Healthcare & Medical,59.9,EUR,Healthcare & Medical,1.0,True
MARC02693,ACC0000001,La Pepita,MRC_RST_004,2023-12-15 11:25:00,LA PEPITA BCN,Food & Dining,67.59,EUR,Transportation,0.9404,False
MARC02694,ACC0000001,SABA Parking,MRC_PRK_001,2023-12-15 11:26:00,SABA PARKING JP6Q BCN,Transportation,19.68,EUR,Transportation,1.0,True
MARC02695,ACC0000001,Local restaurant,MRC_RST_006,2023-12-15 20:53:00,RESTAURANTE M0ZXA BCN,Food & Dining,50.7,EUR,Food & Dining,1.0,True
MARC02696,ACC0000001,Caprabo,MRC_GRC_003,2023-12-15 22:17:00,CAPRABO 4765 BCN,Food & Dining,50.58,EUR,Food & Dining,1.0,True
MARC02697,ACC0000001,El Xampanyet,MRC_RST_005,2023-12-16 21:17:00,EL XAMPANYET BCN,Food & Dining,65.9,EUR,Shopping & Retail,0.4552,False
MARC02698,ACC0000001,Local bar,MRC_BAR_003,2023-12-17 08:19:00,CERVECERIA MU9V BCN,Food & Dining,20.13,EUR,Food & Dining,1.0,True
MARC02699,ACC0000001,Glovo,MRC_DLV_001,2023-12-17 10:10:00,GLOVO *ORDER KZTDIE,Food & Dining,31.67,EUR,Food & Dining,1.0,True
MARC02700,ACC0000001,Farmàcia,MRC_MED_001,2023-12-17 10:55:00,FARMACIA AWC6 BCN,Healthcare & Medical,32.77,EUR,Healthcare & Medical,1.0,True
MARC02701,ACC0000001,Mercadona,MRC_GRC_001,2023-12-17 13:46:00,MERCADONA 09394,Food & Dining,35.8,EUR,Food & Dining,1.0,True
MARC02702,ACC0000001,Cepsa,MRC_GAS_002,2023-12-17 15:34:00,CEPSA 8240 ES,Transportation,92.65,EUR,Transportation,1.0,True
MARC02703,ACC0000001,Cepsa,MRC_GAS_002,2023-12-17 17:14:00,CEPSA 8524 ES,Transportation,75.86,EUR,Transportation,1.0,True
MARC02704,ACC0000001,CaixaBank ATM,MRC_ATM_001,2023-12-18 17:42:00,RETIRADA EFECTIVO CAJERO ZF4R,Financial Services,150.0,EUR,Financial Services,0.8591,True
MARC02705,ACC0000001,Zara,MRC_SHP_001,2023-12-19 13:56:00,ZARA 5620 BCN,Shopping & Retail,26.26,EUR,Shopping & Retail,1.0,True
MARC02706,ACC0000001,SABA Parking,MRC_PRK_001,2023-12-19 16:03:00,SABA PARKING 2AM3 BCN,Transportation,15.73,EUR,Transportation,1.0,True
MARC02707,ACC0000001,iCloud,MRC_SUB_007,2023-12-20 03:11:00,APPLE.COM/BILL,Entertainment & Recreation,2.99,EUR,Entertainment & Recreation,1.0,True
MARC02708,ACC0000001,La Pepita,MRC_RST_004,2023-12-20 22:44:00,LA PEPITA BCN,Food & Dining,20.54,EUR,Transportation,0.9404,False
MARC02709,ACC0000001,Bon Preu,MRC_GRC_004,2023-12-21 15:57:00,BON PREU 6853 BCN,Food & Dining,50.0,EUR,Food & Dining,1.0,True
MARC02710,ACC0000001,El Nacional,MRC_RST_001,2023-12-21 16:37:00,EL NACIONAL BARCELONA,Food & Dining,41.31,EUR,Healthcare & Medical,0.9197,False
MARC02711,ACC0000001,CaixaBank ATM,MRC_ATM_001,2023-12-21 17:26:00,RETIRADA EFECTIVO CAJERO IYT6,Financial Services,200.0,EUR,Financial Services,0.8603,True
MARC02712,ACC0000001,Local bar,MRC_BAR_003,2023-12-21 18:04:00,BAR UYYU BCN,Food & Dining,22.08,EUR,Food & Dining,0.9989,True
MARC02713,ACC0000001,Lidl,MRC_GRC_002,2023-12-21 18:50:00,LIDL ES 1640,Food & Dining,60.55,EUR,Food & Dining,1.0,True
MARC02714,ACC0000001,YouTube Premium,MRC_SUB_006,2023-12-22 01:17:00,GOOGLE *YOUTUBE PREMIUM MEGYJT,Entertainment & Recreation,13.99,EUR,Entertainment & Recreation,1.0,True
MARC02715,ACC0000001,Joyería,MRC_GFT_003,2023-12-22 10:13:00,JOYERIA AM7SH BCN,Shopping & Retail,2853.6,EUR,Shopping & Retail,1.0,True
MARC02716,ACC0000001,Local restaurant,MRC_RST_006,2023-12-22 15:40:00,RESTAURANTE 2S69E BCN,Food & Dining,63.82,EUR,Food & Dining,1.0,True
MARC02717,ACC0000001,Mercadona,MRC_GRC_001,2023-12-22 16:06:00,MERCADONA 06689,Food & Dining,26.03,EUR,Food & Dining,1.0,True
MARC02718,ACC0000001,Local restaurant,MRC_RST_006,2023-12-22 16:17:00,CAFETERIA NQGL BCN,Food & Dining,43.7,EUR,Food & Dining,1.0,True
MARC02719,ACC0000001,Caprabo,MRC_GRC_003,2023-12-23 17:25:00,CAPRABO 5530 BCN,Food & Dining,64.55,EUR,Food & Dining,1.0,True
MARC02720,ACC0000001,Local bar,MRC_BAR_003,2023-12-24 13:39:00,CERVECERIA 1934 BCN,Food & Dining,27.61,EUR,Food & Dining,1.0,True
MARC02721,ACC0000001,Mikkeller Barcelona,MRC_BAR_001,2023-12-24 18:33:00,MIKKELLER BARCELONA,Food & Dining,34.51,EUR,Food & Dining,0.4847,True
MARC02722,ACC0000001,El Nacional,MRC_RST_001,2023-12-24 22:58:00,EL NACIONAL BARCELONA,Food & Dining,130.18,EUR,Healthcare & Medical,0.9197,False
MARC02723,ACC0000001,Mikkeller Barcelona,MRC_BAR_001,2023-12-25 14:26:00,MIKKELLER BARCELONA,Food & Dining,21.5,EUR,Food & Dining,0.4847,True
MARC02724,ACC0000001,Local bar,MRC_BAR_003,2023-12-25 18:12:00,BAR J0HI BCN,Food & Dining,31.01,EUR,Food & Dining,0.9989,True
MARC02725,ACC0000001,BSM Parking,MRC_PRK_002,2023-12-26 17:33:00,BSM PARKING BCN OQEV,Transportation,9.51,EUR,Transportation,0.9999,True
MARC02726,ACC0000001,Mikkeller Barcelona,MRC_BAR_001,2023-12-27 17:13:00,MIKKELLER BARCELONA,Food & Dining,26.86,EUR,Food & Dining,0.4847,True
MARC02727,ACC0000001,Caprabo,MRC_GRC_003,2023-12-27 17:30:00,CAPRABO 8717 BCN,Food & Dining,42.04,EUR,Food & Dining,1.0,True
MARC02728,ACC0000001,Mercadona,MRC_GRC_001,2023-12-27 21:11:00,MERCADONA 02578,Food & Dining,59.0,EUR,Food & Dining,1.0,True
MARC02729,ACC0000001,Cinesa,MRC_ENT_001,2023-12-27 23:34:00,CINESA 6636 BCN,Entertainment & Recreation,10.59,EUR,Entertainment & Recreation,1.0,True
MARC02730,ACC0000001,Employer,MRC_INC_001,2023-12-28 01:54:00,NOMINA BANCO FERRER SA 202312,Income,5000.0,EUR,Income,0.9982,True
MARC02731,ACC0000001,Local bar,MRC_BAR_003,2023-12-28 20:52:00,BAR WRLJ BCN,Food & Dining,17.89,EUR,Food & Dining,0.9989,True
MARC02732,ACC0000001,BSM Parking,MRC_PRK_002,2023-12-29 10:38:00,BSM PARKING BCN TY4T,Transportation,13.38,EUR,Transportation,1.0,True
MARC02733,ACC0000001,Mercadona,MRC_GRC_001,2023-12-30 09:54:00,MERCADONA 09073,Food & Dining,85.74,EUR,Food & Dining,1.0,True
MARC02734,ACC0000001,El Nacional,MRC_RST_001,2023-12-30 12:53:00,EL NACIONAL BARCELONA,Food & Dining,52.6,EUR,Healthcare & Medical,0.9197,False
MARC02735,ACC0000001,La Pepita,MRC_RST_004,2023-12-30 21:07:00,LA PEPITA BCN,Food & Dining,43.16,EUR,Transportation,0.9404,False
MARC02736,ACC0000001,Landlord,MRC_RNT_001,2024-01-01 05:36:00,TRANSFERENCIA ALQUILER REF827360,Financial Services,2000.0,EUR,Financial Services,0.9998,True
MARC02737,ACC0000001,Zara,MRC_SHP_001,2024-01-02 08:55:00,ZARA 5792 BCN,Shopping & Retail,39.38,EUR,Shopping & Retail,1.0,True
MARC02738,ACC0000001,Glovo,MRC_DLV_001,2024-01-02 13:44:00,GLOVO *ORDER 7JBIKW,Food & Dining,38.77,EUR,Food & Dining,1.0,True
MARC02739,ACC0000001,Lidl,MRC_GRC_002,2024-01-02 13:54:00,LIDL ES 1886,Food & Dining,20.49,EUR,Food & Dining,1.0,True
MARC02740,ACC0000001,El Nacional,MRC_RST_001,2024-01-02 14:55:00,EL NACIONAL BARCELONA,Food & Dining,27.27,EUR,Healthcare & Medical,0.9197,False
MARC02741,ACC0000001,El Nacional,MRC_RST_001,2024-01-02 22:38:00,EL NACIONAL BARCELONA,Food & Dining,62.69,EUR,Healthcare & Medical,0.9197,False
MARC02742,ACC0000001,Cerveceria Catalana,MRC_RST_002,2024-01-02 22:42:00,CERVECERIA CATALANA BCN,Food & Dining,68.58,EUR,Food & Dining,0.9974,True
MARC02743,ACC0000001,Orange Internet,MRC_UTL_002,2024-01-03 06:26:00,ORANGE ES HQY6HF,Utilities & Services,29.99,EUR,Utilities & Services,1.0,True
MARC02744,ACC0000001,Mercadona,MRC_GRC_001,2024-01-03 13:24:00,MERCADONA 06792,Food & Dining,62.44,EUR,Food & Dining,1.0,True
MARC02745,ACC0000001,BSM Parking,MRC_PRK_002,2024-01-03 18:29:00,BSM PARKING BCN ZE3U,Transportation,16.65,EUR,Transportation,1.0,True
MARC02746,ACC0000001,Cepsa,MRC_GAS_002,2024-01-04 16:28:00,CEPSA 6198 ES,Transportation,13.04,EUR,Transportation,1.0,True
MARC02747,ACC0000001,Local restaurant,MRC_RST_006,2024-01-04 19:37:00,CAFETERIA HERA BCN,Food & Dining,21.75,EUR,Food & Dining,1.0,True
MARC02748,ACC0000001,Netflix,MRC_SUB_001,2024-01-05 01:36:00,NETFLIX.COM,Entertainment & Recreation,17.99,EUR,Entertainment & Recreation,1.0,True
MARC02749,ACC0000001,Movistar,MRC_UTL_001,2024-01-05 05:59:00,MOVISTAR ES M6L5L6,Utilities & Services,39.99,EUR,Utilities & Services,1.0,True
MARC02750,ACC0000001,CaixaBank ATM,MRC_ATM_001,2024-01-07 10:32:00,RETIRADA EFECTIVO CAJERO 68UZ,Financial Services,100.0,EUR,Financial Services,0.852,True
MARC02751,ACC0000001,BSM Parking,MRC_PRK_002,2024-01-07 15:13:00,BSM PARKING BCN YQ6T,Transportation,16.9,EUR,Transportation,0.9999,True
MARC02752,ACC0000001,Mercadona,MRC_GRC_001,2024-01-07 20:06:00,MERCADONA 07423,Food & Dining,70.92,EUR,Food & Dining,1.0,True
MARC02753,ACC0000001,Spotify,MRC_SUB_002,2024-01-08 03:30:00,SPOTIFY ES AYMRV6,Entertainment & Recreation,9.99,EUR,Entertainment & Recreation,1.0,True
MARC02754,ACC0000001,Mercadona,MRC_GRC_001,2024-01-09 23:53:00,MERCADONA 02268,Food & Dining,85.11,EUR,Food & Dining,1.0,True
MARC02755,ACC0000001,Mutua,MRC_SCH_001,2024-01-10 02:28:00,MUTUA MADRILENA N6579J,Financial Services,930.7,EUR,Financial Services,1.0,True
MARC02756,ACC0000001,Disney+,MRC_SUB_003,2024-01-10 03:31:00,DISNEY PLUS*,Entertainment & Recreation,8.99,EUR,Entertainment & Recreation,1.0,True
MARC02757,ACC0000001,Farmàcia,MRC_MED_001,2024-01-10 10:28:00,FARMACIA OPSL BCN,Healthcare & Medical,33.79,EUR,Healthcare & Medical,1.0,True
MARC02758,ACC0000001,El Nacional,MRC_RST_001,2024-01-10 14:31:00,EL NACIONAL BARCELONA,Food & Dining,48.7,EUR,Healthcare & Medical,0.9197,False
MARC02759,ACC0000001,Lidl,MRC_GRC_002,2024-01-11 12:31:00,LIDL ES 7914,Food & Dining,59.89,EUR,Food & Dining,1.0,True
MARC02760,ACC0000001,HBO Max,MRC_SUB_004,2024-01-12 04:49:00,MAX *SUBSCRIPTION 2VJWPU,Entertainment & Recreation,8.99,EUR,Entertainment & Recreation,1.0,True
MARC02761,ACC0000001,Cepsa,MRC_GAS_002,2024-01-12 15:33:00,CEPSA 9412 ES,Transportation,67.79,EUR,Transportation,1.0,True
MARC02762,ACC0000001,Cerveceria Catalana,MRC_RST_002,2024-01-12 21:29:00,CERVECERIA CATALANA BCN,Food & Dining,42.68,EUR,Food & Dining,0.9974,True
MARC02763,ACC0000001,CaixaBank ATM,MRC_ATM_001,2024-01-13 13:27:00,RETIRADA EFECTIVO CAJERO U4KU,Financial Services,150.0,EUR,Financial Services,0.8597,True
MARC02764,ACC0000001,Amazon Prime,MRC_SUB_005,2024-01-15 03:18:00,AMAZON PRIME*,Entertainment & Recreation,4.99,EUR,Entertainment & Recreation,1.0,True
MARC02765,ACC0000001,DiR Gym,MRC_GYM_001,2024-01-15 03:39:00,GIMNASIO DIR 6299 BCN,Healthcare & Medical,59.9,EUR,Healthcare & Medical,1.0,True
MARC02766,ACC0000001,Lidl,MRC_GRC_002,2024-01-16 13:44:00,LIDL ES 8107,Food & Dining,72.87,EUR,Food & Dining,1.0,True
MARC02767,ACC0000001,Bar del Pla,MRC_RST_003,2024-01-16 19:38:00,BAR DEL PLA BCNA,Food & Dining,44.77,EUR,Food & Dining,0.9923,True
MARC02768,ACC0000001,Mikkeller Barcelona,MRC_BAR_001,2024-01-17 14:23:00,MIKKELLER BARCELONA,Food & Dining,26.6,EUR,Food & Dining,0.4847,True
MARC02769,ACC0000001,Mikkeller Barcelona,MRC_BAR_001,2024-01-17 16:05:00,MIKKELLER BARCELONA,Food & Dining,32.58,EUR,Food & Dining,0.4847,True
MARC02770,ACC0000001,SABA Parking,MRC_PRK_001,2024-01-17 19:12:00,SABA PARKING DHRZ BCN,Transportation,20.21,EUR,Transportation,1.0,True
MARC02771,ACC0000001,CaixaBank ATM,MRC_ATM_001,2024-01-18 14:54:00,RETIRADA EFECTIVO CAJERO 22LY,Financial Services,200.0,EUR,Financial Services,0.8596,True
MARC02772,ACC0000001,iCloud,MRC_SUB_007,2024-01-20 01:56:00,APPLE.COM/BILL,Entertainment & Recreation,2.99,EUR,Entertainment & Recreation,1.0,True
MARC02773,ACC0000001,Mikkeller Barcelona,MRC_BAR_001,2024-01-21 14:29:00,MIKKELLER BARCELONA,Food & Dining,27.7,EUR,Food & Dining,0.4847,True
MARC02774,ACC0000001,Mikkeller Barcelona,MRC_BAR_001,2024-01-21 15:02:00,MIKKELLER BARCELONA,Food & Dining,13.98,EUR,Food & Dining,0.4847,True
MARC02775,ACC0000001,BP Spain,MRC_GAS_003,2024-01-21 17:07:00,BP #8591 BCN,Transportation,82.49,EUR,Transportation,1.0,True
MARC02776,ACC0000001,BSM Parking,MRC_PRK_002,2024-01-21 22:09:00,BSM PARKING BCN 37QZ,Transportation,7.37,EUR,Transportation,0.9999,True
MARC02777,ACC0000001,YouTube Premium,MRC_SUB_006,2024-01-22 05:14:00,GOOGLE *YOUTUBE PREMIUM EFX67B,Entertainment & Recreation,13.99,EUR,Entertainment & Recreation,1.0,True
MARC02778,ACC0000001,Mango,MRC_SHP_002,2024-01-22 18:29:00,MANGO 4252 BCN,Shopping & Retail,74.86,EUR,Shopping & Retail,1.0,True
MARC02779,ACC0000001,SABA Parking,MRC_PRK_001,2024-01-23 13:38:00,SABA PARKING J173 BCN,Transportation,19.95,EUR,Transportation,1.0,True
MARC02780,ACC0000001,Local bar,MRC_BAR_003,2024-01-23 23:32:00,CERVECERIA VV9V BCN,Food & Dining,19.02,EUR,Food & Dining,1.0,True
MARC02781,ACC0000001,El Nacional,MRC_RST_001,2024-01-25 09:40:00,EL NACIONAL BARCELONA,Food & Dining,47.2,EUR,Healthcare & Medical,0.9197,False
MARC02782,ACC0000001,Cepsa,MRC_GAS_002,2024-01-26 15:09:00,CEPSA 8610 ES,Transportation,9.47,EUR,Transportation,1.0,True
MARC02783,ACC0000001,Caprabo,MRC_GRC_003,2024-01-26 21:30:00,CAPRABO 9585 BCN,Food & Dining,56.73,EUR,Food & Dining,1.0,True
MARC02784,ACC0000001,Local bar,MRC_BAR_003,2024-01-26 23:09:00,CERVECERIA ZURN BCN,Food & Dining,16.03,EUR,Food & Dining,1.0,True
MARC02785,ACC0000001,Employer,MRC_INC_001,2024-01-28 02:31:00,NOMINA BANCO FERRER SA 202401,Income,5000.0,EUR,Income,0.9982,True
MARC02786,ACC0000001,Mango,MRC_SHP_002,2024-01-28 08:08:00,MANGO 7248 BCN,Shopping & Retail,85.17,EUR,Shopping & Retail,1.0,True
MARC02787,ACC0000001,BSM Parking,MRC_PRK_002,2024-01-28 21:17:00,BSM PARKING BCN KN0A,Transportation,21.71,EUR,Transportation,0.9999,True
MARC02788,ACC0000001,Local restaurant,MRC_RST_006,2024-01-29 15:47:00,RESTAURANTE TI93C BCN,Food & Dining,27.43,EUR,Food & Dining,1.0,True
MARC02789,ACC0000001,Local restaurant,MRC_RST_006,2024-01-29 18:19:00,CAFETERIA TCQD BCN,Food & Dining,51.9,EUR,Food & Dining,1.0,True
MARC02790,ACC0000001,La Pepita,MRC_RST_004,2024-01-29 19:24:00,LA PEPITA BCN,Food & Dining,50.69,EUR,Transportation,0.9404,False
MARC02791,ACC0000001,Bon Preu,MRC_GRC_004,2024-01-29 22:28:00,BON PREU 1503 BCN,Food & Dining,19.99,EUR,Food & Dining,1.0,True
MARC02792,ACC0000001,Bar del Pla,MRC_RST_003,2024-01-29 23:14:00,BAR DEL PLA BCNA,Food & Dining,47.95,EUR,Food & Dining,0.9923,True
MARC02793,ACC0000001,Zara,MRC_SHP_001,2024-01-30 12:05:00,ZARA 2071 BCN,Shopping & Retail,106.1,EUR,Shopping & Retail,1.0,True
MARC02794,ACC0000001,Lidl,MRC_GRC_002,2024-01-30 15:07:00,LIDL ES 3212,Food & Dining,45.14,EUR,Food & Dining,1.0,True
MARC02795,ACC0000001,CaixaBank ATM,MRC_ATM_001,2024-01-31 14:27:00,RETIRADA EFECTIVO CAJERO T233,Financial Services,200.0,EUR,Financial Services,0.8595,True
MARC02796,ACC0000001,Dry Martini,MRC_BAR_004,2024-01-31 18:40:00,DRY MARTINI BCN,Food & Dining,21.41,EUR,Shopping & Retail,0.9922,False
MARC02797,ACC0000001,Lidl,MRC_GRC_002,2024-01-31 20:58:00,LIDL ES 3185,Food & Dining,19.57,EUR,Food & Dining,1.0,True
MARC02798,ACC0000001,Local bar,MRC_BAR_003,2024-01-31 21:14:00,CERVECERIA PIZF BCN,Food & Dining,36.5,EUR,Food & Dining,1.0,True
MARC02799,ACC0000001,Landlord,MRC_RNT_001,2024-02-01 02:28:00,TRANSFERENCIA ALQUILER REF809867,Financial Services,2000.0,EUR,Financial Services,0.9998,True
MARC02800,ACC0000001,Lidl,MRC_GRC_002,2024-02-01 14:55:00,LIDL ES 2725,Food & Dining,26.89,EUR,Food & Dining,1.0,True
MARC02801,ACC0000001,Ryanair,MRC_AIR_002,2024-02-02 17:34:00,RYANAIR LTD JBXFI6,Transportation,92.37,EUR,Transportation,1.0,True
MARC02802,ACC0000001,Orange Internet,MRC_UTL_002,2024-02-03 02:58:00,ORANGE ES HZ5Y9N,Utilities & Services,29.99,EUR,Utilities & Services,0.9999,True
MARC02803,ACC0000001,BSM Parking,MRC_PRK_002,2024-02-03 09:55:00,BSM PARKING BCN UK31,Transportation,16.38,EUR,Transportation,0.9999,True
MARC02804,ACC0000001,El Xampanyet,MRC_RST_005,2024-02-03 10:45:00,EL XAMPANYET BCN,Food & Dining,39.7,EUR,Shopping & Retail,0.4552,False
MARC02805,ACC0000001,CaixaBank ATM,MRC_ATM_001,2024-02-03 16:40:00,RETIRADA EFECTIVO CAJERO KHBM,Financial Services,100.0,EUR,Financial Services,0.8548,True
MARC02806,ACC0000001,SABA Parking,MRC_PRK_001,2024-02-03 20:43:00,SABA PARKING 2KGL BCN,Transportation,13.87,EUR,Transportation,1.0,True
MARC02807,ACC0000001,Lidl,MRC_GRC_002,2024-02-03 22:58:00,LIDL ES 3163,Food & Dining,61.09,EUR,Food & Dining,1.0,True
MARC02808,ACC0000001,Cerveceria Catalana,MRC_RST_002,2024-02-04 09:21:00,CERVECERIA CATALANA BCN,Food & Dining,39.23,EUR,Food & Dining,0.9974,True
MARC02809,ACC0000001,Cepsa,MRC_GAS_002,2024-02-04 16:17:00,CEPSA 3773 ES,Transportation,90.43,EUR,Transportation,1.0,True
MARC02810,ACC0000001,Movistar,MRC_UTL_001,2024-02-05 00:57:00,MOVISTAR ES 7K24JJ,Utilities & Services,39.99,EUR,Utilities & Services,1.0,True
MARC02811,ACC0000001,Netflix,MRC_SUB_001,2024-02-05 06:41:00,NETFLIX.COM,Entertainment & Recreation,17.99,EUR,Entertainment & Recreation,1.0,True
